,UBB,HIST1H1C,UBC,PFN1,DAXX,HSPA8,HSP90AB1,UBD,ACTB,PCBP1,BTG2,NFKBIA,H2AFZ,GADD45G,CDK4,CCND1,H2AFX,SOX4,TRIM28,TCEB2,APEX1,SOD1,NOP10,CIB1,HIST1H1B,PSMB6,DDX5,HES1,CALM3,SOX9,POLR2I,HMGB2,C9orf142,COPS6,POLR2L,STOML2,CDKN1A,CDK2,ZNHIT1,RASSF7,POLD4,TNP1,GADD45A,CIRBP,CETN2,SRSF6,GPS1,RAD23A,PUF60,VCP,UBE2C,UBA1,POLR2K,NHP2,YBX1,POLE3,SNAI2,MVP,POLR2E,STRA13,HNRNPU,HRAS,POLD2,PPP4C,CCNO,SDCBP,MRPL40,POLR2J,TREX1,THAP7,KPNA2,KAT2A,TINF2,BCL3,YWHAB,ZWINT,RNF113A,PER1,AHCYL1,FEN1,POLR2G,CCND2,BRMS1,PTBP1,IDH1,ARPC4,THOC6,RRM2,NDNL2,UBE2NL,POLR2A,NPM1,PCNA,DDIT4L,POLR2H,MDM2,RNASEH2C,COPS7A,MTA2,RECQL4
BTG2,0.006321571424463197,0.0020949598325893217,0.06719488316539896,-0.10935263917178015,-0.0620592651447236,-0.08717202037362447,-0.09180100997674685,-0.0868708378492925,-0.041335261513289756,-0.051406808293176065,1.0,0.07046155216422798,-0.2147432227148679,0.11044652770000225,-0.04105186992205682,0.05638926505691963,-0.14834116512967227,0.04479031094650105,-0.08742313989256173,-0.03835644577572214,-0.032060470581711555,-0.08057135069405948,-0.08051905022830239,0.04740221217163184,-0.026364738837459198,-0.0605648941258034,0.24572379182054016,0.25699644968406976,-0.024969856125779104,0.08152505183304853,-0.06089449310838225,-0.11502836805914118,-0.012191467208300565,-0.0734504136490085,-0.03371316533306905,-0.1347729358721621,0.11031042207348826,-0.12535601378126404,-0.06917440556669226,0.0031513920524230635,-0.0015403752997317605,-0.00698195312399449,0.02909299281477736,0.2487847534889723,0.05037331549642779,0.18968478862224467,-0.0861095458107022,-0.11562294560928499,-0.1284343472088137,-0.01876985300268946,-0.20517274041405661,-0.023158276940385466,-0.07853749091427173,-0.05678944786383103,-0.15459231351912936,-0.15065898179087006,-0.08619118970760199,-0.032115765159127084,-0.0764116770935988,-0.034257744699164615,0.1409038525961162,-0.05078421722250625,-0.15112316752694616,-0.07587619069911213,0.05343748088856886,-0.11442650966967981,0.015035216575649697,-0.059872211269869066,0.05253965109503364,-0.004767525626964044,-0.23410625515947828,-0.02909506738876287,0.12331211826621116,0.02766403305857801,-0.013654047576358443,-0.20580092892748958,-0.060223387250583,0.18146353919925912,0.05340566587541984,-0.23296050444379132,-0.05682453088924437,0.07666704002371408,-0.06831575282251831,-0.09890758771124615,0.07193079679932372,0.0025553090400568432,-0.04403702003915957,-0.22376250846756585,0.10810032259393633,0.00706816083345668,0.1044917948065341,-0.04046046602229552,-0.18248102516278406,-0.01099805079309646,-0.08535059746285935,0.01722107324695476,-0.015549743822693286,-0.0031753842346151193,-0.0576144390128528,-0.16227840608632474
NFKBIA,0.061267165321437424,0.06408185222925321,0.2427748304736423,0.08756000803682236,0.025542921392112276,-0.07201334076689464,-0.06171713023078116,0.07881962970712092,0.128983431420113,0.1587126926443252,0.07046155216422798,1.0,-0.0387831139748828,0.07024171839318893,-0.021847086803511336,0.02522511823338156,-0.016522811118908402,-0.055936491458754456,-0.043264498350160406,0.043883870731589586,0.026810784205659972,0.09138025705608231,0.09996556490878411,0.09354968057798758,-0.006913773685974214,0.10882107330304668,0.08290324027918014,0.05381111515201959,-0.01592338376085042,-0.06457184020392895,0.038213531379595815,-0.003381966737017382,0.041086929276258545,0.05737538315887707,0.047596521968013485,0.03670243049926877,0.15049567960358973,-0.09777581756408742,0.06788355473637757,0.0667189186351208,0.09426734629839939,-0.006610934213518061,0.17973309598863926,0.027725648409196172,0.10280339791332696,-0.03257209689614091,0.026364279654849672,0.06318199754870762,0.0231999416385164,0.038026024594681004,-0.03706836861121061,-0.011385849164647572,0.05628828024913463,0.009131675592856265,0.002393818367465395,-0.004589328642136242,0.059317713337742856,0.10455164500252864,0.06486455927100646,0.02736094731431517,-0.05183830033172528,0.08840839034420285,0.02737090072337464,0.08139124986754366,-0.014604176035070011,-0.05636787404420877,0.05787629639775036,0.05722979077012872,0.06685863859380956,0.037073122689097494,-0.034926985468880935,0.005049504859953348,0.2115468504054257,0.14679524325866955,-0.06260325791452963,-0.06318698194504295,0.05508552223974982,0.20734275642059213,-0.0009778844353844321,-0.030038519094240084,0.06674574359598505,-0.052964669172831706,0.09580116768332754,-0.0054638386700296285,0.02300367173187516,0.06812662234685353,0.06943340169476694,-0.0417134289743133,0.0648830885491096,0.04332571943410212,-0.02243100179770988,0.021912431795934537,-0.020222447641966925,0.06092806293498008,0.055996657687271974,0.005466455169042297,0.0570891996221339,0.05379419679785054,0.05809192465352177,-0.041609008675493095
H2AFZ,0.02317575836740751,0.017426432764603927,-0.04477106382429166,0.3119644463781957,0.20500091855985636,0.10305816033850955,0.14963940214286445,0.040975348507724475,0.18168573869956195,0.04700334887160343,-0.2147432227148679,-0.0387831139748828,1.0,-0.09113649199797698,0.11982849516763949,-0.05610523266911605,0.3697528328675326,-0.0826485729213865,0.24961207672368685,0.1874445853136651,0.06823358819167169,0.0453904178629717,0.3300471813532642,0.0930941837479326,0.018057615017565875,0.22676020615352113,-0.26371381785857784,-0.04659066650230555,-0.05607654299837578,-0.1502617140821811,0.1710627263580844,0.46402324521219807,0.17652528066905854,0.1594700918179731,0.23406924833915235,0.2993146194229497,0.003201604667772066,0.4181600012176908,0.10682256342638567,0.017416397525387067,0.024012362740032933,-0.0025524492537798405,-0.08442881982036149,-0.27375735650760435,-0.04120918643038517,-0.20616462791032297,0.15125003008327498,0.19959517526616358,0.2057620952454333,0.0652223204014339,0.4305886670820925,0.020185009738832863,0.13833426553978542,0.25602686675221836,0.23348121977581604,0.3007832651709648,0.19547549191526722,-0.05340329493705183,0.14900864120457016,0.21234785220109534,-0.09977799725559157,0.22977910833313028,0.2908285950500445,0.2808422293744723,0.06568249273274143,0.24873624230617805,-0.008696491503019385,0.14359734063859814,0.0999486522246226,0.13098672852043927,0.5123098117916021,-0.04487479089902033,-0.08919277570748277,0.029403948331973705,-0.014601740147859204,0.5524490301245067,0.16883719771567984,-0.2775174610951348,-0.20496860738924574,0.5889718892657769,0.2807440858394255,-0.20238467933076262,0.2621066104271799,0.21831496223454866,-0.037857114060609695,0.2394068583919142,0.22456207879487436,0.4794777456796149,-0.11529398813344369,0.10935726636646745,-0.12331002152545965,0.18505864030229924,0.5345296314368181,-0.035992511119707096,0.32131888081560106,-0.006361237761252116,0.11075421298289637,0.0050805891869331,0.27446430672558253,0.3691484354773345
GADD45G,0.32293513212812286,0.269407530689934,0.13043824349503816,-0.021382781299266202,0.012299320909895495,-0.0005814622838871833,0.040491334313916855,0.10463685425200722,-0.04790748971340991,0.0440621498040504,0.11044652770000225,0.07024171839318893,-0.09113649199797698,1.0,0.017309256927430565,-0.06217994060999882,-0.027250652435342516,-0.07395628373491188,-0.0015702263872300348,0.24435472575246495,0.04882984015600705,0.40391865731320775,0.18843977719392419,0.262158451807722,-0.019689796492031363,0.211270679748976,0.09953030194543003,0.032338241702818765,0.144190932804723,0.02335169533965543,0.18084825791578965,-0.13835087067084054,0.24685738707767216,0.20707869751999441,0.21729527290947803,0.11863296552247013,0.019841849898228736,-0.09296078919290732,0.3200404988314866,0.1730351726447874,0.2952647671185831,0.0016289584913852123,0.15664509022567308,0.36503886373479755,0.06389467612463653,0.16065092178522247,0.27964826536533616,0.17478364825486883,0.15360378023341129,0.13768981767948776,-0.16192185358230202,0.017987919231917927,0.1036995224227762,0.19673641836629943,-0.0866732147455178,-0.07549734532172833,-0.08515320192625304,-0.04103652872010776,0.28154977172308465,0.3897894685547365,-0.05500189004324545,0.1411535289425444,0.22085919406138174,0.06630852430120483,-0.004482149367952636,-0.02152750047675568,0.2996852528135164,0.2428573245260974,0.3315520413967833,0.3110231390305006,-0.21674770782033828,0.16476166429351313,0.1594092568012988,0.03834736093984254,-0.13067705314260547,-0.1956183294339972,0.251377612822317,0.21869579483088117,0.0976445098305707,-0.08036868079636414,0.1564100078101947,-0.001976838821442916,0.12789929071808084,-0.07387137666759049,0.2736432864647089,0.12449674160321102,0.0775039797088574,-0.19364184180352906,0.13875391443882426,0.009278257872581302,-0.09968033956088754,0.0214829788028723,-0.1367680390265961,0.0044260745323850825,0.07342895055583704,-0.014107144569228304,0.33879679775818466,0.18039368617535656,-0.02838951860031261,-0.010888870978547778
CDK4,0.07705616433476939,-0.017828214935006848,0.0040314356476514185,0.04381531222514835,0.03430658251559664,0.03427127995217467,0.028159521308212688,-0.01586076129416339,0.05408934456745827,-0.028839981958404672,-0.04105186992205682,-0.021847086803511336,0.11982849516763949,0.017309256927430565,1.0,-0.04221632564843227,0.11622274307860267,0.0419870758667909,0.06653355574466191,0.08236820261249603,0.07806866125762704,0.00414800016878619,0.07634533783181259,-0.010549210793615423,-0.006409039550524274,0.059502236473750386,-0.06892504305675021,-0.033893550801731294,0.02889530984702405,0.024808687383000516,0.08604831351756453,0.05252211094148199,0.04905399756040674,0.10443055564146128,0.05629097330305049,0.08951926281236411,-0.023202883885219943,0.05767167179242264,0.06366142969052321,-0.02453414882502224,-0.012658597505922006,-0.0016555721550263187,-0.0022235601605421844,-0.023460848936494784,0.03352509557802503,-0.04424144326103788,0.07987517066897268,0.04839242675638351,0.08315480001564517,-0.021567794262018124,0.0857481939915951,0.01900499070181246,0.03663356346635181,0.10476488090188486,0.11401540508877007,0.10560298556344379,0.005452833218391645,-0.03677149774839512,0.050040585141888416,0.049622814777265885,-0.08091507758282679,0.035965427040229404,0.09802259809617492,0.0763522776223728,-0.010457784659253939,0.026842568269275693,0.024865182915286436,0.10367810033931427,0.024686780473782168,0.04234348656348022,0.06837574254272367,0.012690585734094303,0.03052606111073837,-0.02248871498191498,-0.0023859790298958157,0.036704342014956814,0.06538418516880917,-0.02346865663175179,0.024010949433746456,0.052792452163613786,0.17027487676127812,0.07923448303995308,0.02315641878269158,-0.00907933367335297,-0.017205225696543848,0.06615314504128783,0.03153753967093118,0.049618272938128635,0.04382057914761709,0.060441226608261046,-0.04671375595579635,-0.0013942651851188992,0.08157204794248538,0.02306439720513181,0.06475588630725417,0.42907546541824293,0.0692419936125989,0.06682882071670046,0.0068220222345998375,0.046083736731413395
CCND1,0.027973541050019146,0.039682009120772264,0.192883479889807,-0.04752345444059118,0.02952579294667582,-0.040182742142016004,0.04310436838413826,-0.012382100577739126,-0.04550563983700753,0.15632508235985798,0.05638926505691963,0.02522511823338156,-0.05610523266911605,-0.06217994060999882,-0.04221632564843227,1.0,-0.15326877239952752,-0.04948525708481925,-0.04221501679473979,0.017324690152865127,-0.06921307920585908,-0.02345269100481766,-0.03729633204960549,0.023368177256717727,-0.012848980782228351,0.00893430858097903,0.08655138120413483,0.0709425429872616,0.014625735090346127,-0.07092965681781935,-0.01295194681794991,-0.10989065920089837,-0.03861765838792764,-0.023877043974050084,0.05540009021281741,-0.06545695159647905,0.1184976383186346,0.09681025103541548,-0.008682975844761727,-0.009656672489422783,0.04717875301359806,-0.00620769423952565,0.031015356179740532,0.11207003323289912,0.002978428800028393,0.00309106180611794,-0.041020919617598,-0.006988926364512759,-0.07731488017764938,-0.014890191849967198,-0.13154022796771636,-0.039691251079990976,-0.021786911728848533,-0.023224640912610367,-0.1262969712903639,-0.1137956845427071,0.0032879036336639776,0.11664469298612776,0.05408982135926017,-0.06470296406467886,0.10644701209315315,0.040680538055558324,-0.04240481345248442,-0.03584961767810917,-0.023998457482607746,0.03543936181148972,0.07092279181351346,-0.05108243799132209,-0.023469438873692103,0.029361599703112837,-0.10620630789413918,-0.11837181707581447,0.034774062883876425,-0.041753270032601826,0.014502868182495377,-0.09910367552470119,0.011716640224610407,0.08255980489432116,-0.048166770706690946,-0.10613864244035942,-0.09668383556418392,-0.02465963032067655,0.06643770787352213,0.021564461459715197,-0.0749517145520143,0.0454168780452979,-0.010849459405483741,-0.10420683558329343,0.04977818843320521,-0.02698203670802987,0.09789242840134962,0.11598005116069282,-0.10618679032596387,0.09496185440516176,-0.06947905101946587,0.05068333728646127,-0.007272009473460546,0.04633590421981131,-0.11856981770413565,-0.07230909249032755
H2AFX,-0.004093085482222666,0.04583158912106675,-0.09634041674597543,0.4896887374476088,0.13237853242550712,-0.056215076822070054,0.04438963489272828,-0.0004024493370719188,0.2938075152676592,0.025348719184815172,-0.14834116512967227,-0.016522811118908402,0.3697528328675326,-0.027250652435342516,0.11622274307860267,-0.15326877239952752,1.0,0.14410142324471564,0.480830012571965,0.38313230686770844,0.2357649274613499,0.01347227422459043,0.34146452477279204,0.14970848992339741,-0.01327362409134089,0.23995266712260246,-0.3664717670119846,0.07004111763854656,0.057733195558395435,0.06164251376581786,0.48703873952406174,0.32189080732673586,0.46609777263714014,0.26761383367507496,0.34907840519334304,0.298621145503821,-0.07314469564888278,0.015914971515030806,0.2195090384550884,0.29760850494323443,0.05240783422395422,-0.01000471588904319,-0.0742276616626417,-0.17884761061286486,0.08387429542582346,-0.09990087830599784,0.35083072745625227,0.2972463828185997,0.36356393636244816,-0.0008621466587690926,0.6279197956263632,0.2994425249673993,0.15941313781447006,0.4414309199093956,0.37058917570510125,0.18791335775862972,-0.04912427073158923,-0.052276923716806756,0.2327896142329023,0.30250693321858474,-0.250335024343884,0.3138566554820746,0.3429761076166805,0.4801840667031703,0.19021118527096467,-0.09259447636911658,0.043355333823347,0.37041594119897947,0.2703077717275997,0.22460685545176204,0.39579065096795196,0.151216791851151,-0.15786969833155265,0.2266589850647119,0.014173718807440382,0.40662200306100627,0.1710147341864737,-0.22203019322856385,-0.07926611914472931,0.41903453638793575,0.3901203321824082,-0.04520785365565161,0.28310225655131066,0.3851675384606622,-0.05999201468266845,0.26886644420062655,0.3658322810158014,0.34050414037016796,-0.010611689882648179,-0.08990382287516673,-0.11603655505899026,-0.03687051632835374,0.3216759617355598,-0.059586565045013855,0.4580354870804329,-0.06687261361755338,0.33492735041016625,-0.07477354070517045,0.3827725169937742,0.5254745363181588
SOX4,-0.20187227063751662,-0.10000803888888272,-0.20816772222385643,-0.05023365915398525,-0.01744116854053567,-0.19467156653529827,-0.026118404642185976,-0.12861920889424086,-0.010913104845882309,-0.16080202845644978,0.04479031094650105,-0.055936491458754456,-0.0826485729213865,-0.07395628373491188,0.0419870758667909,-0.04948525708481925,0.14410142324471564,1.0,0.07148564518917691,0.023100278459795412,0.1459832534893353,-0.17763395879853588,-0.11327261860990581,-0.09711091733103282,0.015886777000679156,-0.08829869161354227,-0.0007535204468667886,0.0463091866543431,-0.11500078046045702,0.13662908509604907,0.06085970083769092,0.02163988961631491,0.08303968246442266,-0.08916116108234728,-0.0742768004191506,-0.15219977967745482,-0.1346927004869638,-0.09154636585350526,-0.055715160279345755,0.042572803545502365,-0.1648630542383292,-0.01163757921837832,-0.12898011871721915,-0.004483137535662187,0.057846066543018916,0.09508405910048691,0.01415898715801844,-0.12476681047153339,-0.018540717469745005,-0.1529593113013389,0.10280990537048505,0.04405967911106602,0.0013663178222864424,-0.004035150437589736,0.03578469237011121,-0.10706282608793602,-0.1304211299655776,-0.1117881473774834,-0.15360656648486964,-0.08636540957992316,0.17507536201534504,-0.06872783994009492,-0.08914859982163822,0.011534748650632731,0.09841010738418124,-0.0886138241153423,-0.1464793810769075,0.01483673717272371,-0.053961414919703604,-0.019610452797244157,0.021434558370648844,0.0605622271571423,-0.18064990445212104,0.011765908559851816,0.020014393105455924,0.029964072614590307,-0.12175917331851514,-0.13277631526844527,0.06187269680615559,-0.05605821768082614,-0.008940495758313186,0.03530738748440858,-0.07555326286560751,0.005549204841131451,-0.07320619726932996,-0.0016353659381869866,0.033991883363145875,-0.07464092083840393,-0.06090983669108348,-0.12967912201864534,0.0015814951847042318,-0.12132652985331376,-0.0678936686913087,-0.027945173912180155,0.026024935517216442,-0.014196348522310002,-0.007761790378355214,-0.19726511933674326,0.08011138125317518,0.03288714838774356
TRIM28,0.0317761661226993,0.06312229540847954,-0.028669826258915062,0.4562024737503129,0.22864980514575142,-0.019466466272892086,0.18903071944985092,-0.01618311205672741,0.32845554282402245,0.17953956918409752,-0.08742313989256173,-0.043264498350160406,0.24961207672368685,-0.0015702263872300348,0.06653355574466191,-0.04221501679473979,0.480830012571965,0.07148564518917691,1.0,0.35104273134201847,0.23562678970506412,0.020890510852319116,0.20425561947281418,0.19384540298358743,-0.02704003389396983,0.25500665625235813,-0.3067930421004446,0.09328769161131048,0.11545708651048422,0.006254853078588367,0.5298255715070826,0.1535909522521755,0.3130043115913117,0.24427530574627165,0.373725569976572,0.29194071679404693,-0.027701114752965855,0.09644328662569196,0.17398677784822467,0.28517795632835014,0.07568768621862829,-0.004925075930688025,-0.0965028420634331,-0.07446757808978544,-0.027568270282119656,-0.04783858978932153,0.39335906033269064,0.2549386244439112,0.4035740721830165,0.15998989781222492,0.3819807070949117,0.3506806896190963,-0.007349039894782475,0.4254083258091896,0.2884305678496618,0.010975240233739691,0.019045064156455647,0.04330932926989663,0.3026750638149617,0.27218359423111854,-0.1197632713863696,0.29990371459304016,0.41694879573986476,0.47212847134751645,0.21922207028425267,-0.03920162241974502,0.03551735173064583,0.2617669602252567,0.2570121210383112,0.24344037282561173,0.24227987098324358,0.12489326640205259,-0.13005572819428132,0.2221315955172633,-0.04925620735741421,0.2630397441778446,0.19836753006389646,-0.1686740859127411,-0.15680507411673006,0.3209509612928283,0.28203421911106324,-0.08122878696056238,0.31256642473054447,0.4356372432431897,-0.04534317971794605,0.22538225315408086,0.3863150285985391,0.17994261441167458,-0.0907485382182739,-0.18192770781123305,0.04088271884621569,0.03435968933375469,0.17502347180970948,-0.07651647507085622,0.37778298543909067,-0.09291185058220448,0.240123207116838,0.009049015730758544,0.35624124020940395,0.4804688603341776
TCEB2,0.41480681667138763,0.3412186849121114,0.30813180265937795,0.522038701943036,0.20242583810915887,-0.05752137702653698,0.11971450208931549,0.10729188177146991,0.3425550717034559,0.18213601068341018,-0.03835644577572214,0.043883870731589586,0.1874445853136651,0.24435472575246495,0.08236820261249603,0.017324690152865127,0.38313230686770844,0.023100278459795412,0.35104273134201847,1.0,0.19904959130901864,0.37521341866867286,0.6111873204407999,0.5527877901276191,-0.022029884436156968,0.6710652177767825,-0.15476257175905622,0.14163474743274304,0.18497149220343503,0.027797989529839487,0.7271516045007691,-0.02197495525491745,0.706564892585321,0.6163545385000254,0.7947424949453629,0.4265790515365073,0.12519175535518273,-0.012905848622788046,0.7186765490021392,0.5565846770243293,0.4363452448729774,0.0013559269992164745,0.06551886863328428,0.2412853389948589,0.3165255638724381,0.0031722758649535693,0.6167268325436556,0.5103052237174212,0.46343569758820957,0.10398921974291384,0.17762752971446794,0.25329236047411374,0.23936332434734875,0.7173639749788641,0.18320135716887154,0.005035081607124138,-0.0649124390828204,0.32677494325115436,0.5732829966666747,0.4985527294323238,-0.200916638356438,0.553950189412758,0.6012075084678078,0.6612916223464066,0.16680116303939965,0.01815745737216205,0.49039138101046903,0.7559280990491956,0.5025444616302216,0.5543001921453431,-0.0335056966564597,0.21333309401286585,0.051066084962408144,0.15872032572045877,0.03657513348054254,-0.01801697490354747,0.5011990302201034,0.028607963238252668,-0.022965283428373864,0.12292569967011184,0.5148428353011401,0.008490345272559149,0.5878125436186945,0.24248874613064914,0.036321804845291815,0.6413120594525986,0.6417049095239349,-0.051519109672189874,0.1559228016736841,-0.08350494640567173,-0.1524455380547023,0.1844147914106783,0.06268565112361187,0.0023878698561645177,0.5439134399370421,-0.03501421077822103,0.7350185119848538,0.2637377369893824,0.12932045940542522,0.3451626325594373
APEX1,0.10171900984434934,0.050182723162395505,-0.06321848518244444,0.21651747635133836,0.08644276179009346,0.028396135524396304,0.13194226533989165,-0.009295761527521268,0.035199328902956725,0.14188036820823816,-0.032060470581711555,0.026810784205659972,0.06823358819167169,0.04882984015600705,0.07806866125762704,-0.06921307920585908,0.2357649274613499,0.1459832534893353,0.23562678970506412,0.19904959130901864,1.0,0.09528092117476139,0.21093471488308094,0.05264450049917978,-0.05419726197183432,0.11316763625337667,-0.13933899517302645,0.011047286768170017,0.027914458744602223,-0.04085515096380778,0.2909087277433746,-0.009564221275313648,0.09529662266306839,0.17210102348107092,0.18649349525289177,0.24962603652410667,-0.10765657530818205,-0.0077948292368820015,0.15981167683902028,0.12238825749042462,0.04669111782552878,-0.002561041852928294,0.009280596139135497,0.05616317243437316,0.1367706197448378,0.08515876053397889,0.21840101771275544,0.1685757890800334,0.3081002808961026,-0.04950706989063279,0.1662331137122761,0.17551310303089723,0.19146235522599706,0.33191889192396923,0.2980175425925939,0.1245112011377505,-0.06042450463252142,-0.09138196267613227,0.13372439549941303,0.18665852248074932,-0.12304468730852844,-0.0033241771886534793,0.19148900097606147,0.23564797879818,0.10822032566260047,-0.025670955011022276,0.1282700165522698,0.20412120579044066,0.13011331745579569,0.11058924263475539,0.05020167944721946,0.0640126217039446,0.1876910428674565,0.038886806623185007,-0.05505133452611705,0.010036634712468077,0.17339593061015737,-0.07035556458493122,-0.008544645123066102,0.009492871674289175,0.2741867170597271,-0.05706762310601901,0.034671174619770616,0.06905151123561304,0.041483273091839565,0.08044626466865319,0.1548668958375433,-0.058005355012189314,0.16731537697397245,0.05120956863296045,-0.09762707348460582,0.20162753371837502,0.03750405166338071,-0.012035138257777769,0.23201694392962374,-0.06951339384836544,0.1787336112629242,0.06153597223626446,0.004789417311837986,0.051465298057580655
SOD1,0.5754537056433253,0.37453046907804377,0.2716075344331277,0.16231506704109555,0.17538655501181857,0.05061807385034748,0.16334902066557858,0.3951865446775766,0.033291934202325596,0.3088767896060478,-0.08057135069405948,0.09138025705608231,0.0453904178629717,0.40391865731320775,0.00414800016878619,-0.02345269100481766,0.01347227422459043,-0.17763395879853588,0.020890510852319116,0.37521341866867286,0.09528092117476139,1.0,0.4006187584065269,0.3076854664108271,-0.023188580164443036,0.43481390018448823,0.007878883176217379,0.0316995320053829,0.1611489246144645,-0.05752325778564395,0.2905948696946904,-0.07947249584494968,0.261953299744435,0.3328948569088335,0.3994038948254107,0.288336658079254,0.09785050391362238,-0.05890304967374659,0.5727819252022461,0.21405531698236469,0.48925199618705106,0.027361553418514796,0.30197238468796916,0.14566258299847878,0.14730175285364197,-0.009210069418168706,0.44024121274919065,0.33898094729444833,0.36054351542211666,0.1555459971208124,-0.06534751959664087,0.04589127002637009,0.3303175329608927,0.3735883559967314,0.028362917193486676,-0.03969706487899725,-0.04413848280297643,0.1363188116345413,0.49101389642834437,0.4377827111253829,-0.05220132908551475,0.17709507322471554,0.29734019132009154,0.2476128665101461,0.007144980226015475,0.07047174858217252,0.5187754600875644,0.3614982818468264,0.19139808137293382,0.3209143430831575,-0.08328157507865883,0.12460730295090347,0.05164464898492475,0.07971842693788274,-0.09273280511526762,-0.0916715968853144,0.4148911776871938,0.07590896812664116,0.04586335265394444,0.02162565111970123,0.24104752876414395,-0.05503739258271447,0.23679603382320277,0.027629419996529948,0.3818982907637418,0.2246439732059871,0.18515740812230477,-0.09956845234781798,0.13692502782404428,-0.053751953114217356,-0.16736604874863703,0.15483146740358936,-0.003659877311661402,0.004341581552439237,0.20204010412201232,0.02128499277107984,0.3124717054044736,0.2342206280847981,-0.08962055484172263,0.05545535394472771
